depth,phi,theta
1813,9013,9113
1974,8568,9253
1914,8762,9207
1853,8952,9158
1795,9146,9108
1951,8701,9261
1884,8897,9211
1821,9085,9158
1765,9280,9104
1929,8834,9269
1858,9031,9214
1800,9218,9157
1750,9413,9099
1909,8969,9277
1836,9164,9218
1784,9352,9157
1732,9546,9094
1889,9102,9285
1821,9299,9222
1770,9486,9156
1721,9680,9090
1867,9236,9293
1807,9432,9225
1752,9620,9156
1709,9812,9085
1858,9371,9301
1794,9566,9229
1741,9753,9156
1697,9946,9081
1840,9506,9308
1784,9701,9232
1739,9886,9155
1684,10078,9076
1821,9640,9316
1770,9835,9236
1723,10020,9155
1676,10211,9071
1809,9775,9323
1764,9968,9239
1716,10153,9154
1675,10344,9067
1807,9910,9331
1759,10103,9242
1709,10286,9154
1670,10476,9063
1802,10044,9338
1755,10237,9246
1707,10420,9153
1658,10608,9058
1802,10180,9346
1749,10371,9249
1703,10553,9153
1655,10741,9054
1797,10315,9353
1747,10506,9252
1693,10686,9152
1656,10873,9050
1799,10451,9360
1749,10640,9255
1699,10820,9152
1651,11004,9045
1803,10586,9367
1746,10774,9258
1699,10953,9151
1644,11137,9041
1799,10722,9373
1749,10910,9261
1689,11086,9150
1641,11268,9037
1797,10858,9380
1739,11044,9264
1691,11220,9150
1642,11400,9033
1797,10994,9387
1739,11179,9267
1685,11353,9149
1643,11532,9029
1797,11129,9393
1740,11313,9270
1691,11486,9149
1634,11663,9025
1796,11266,9400
1742,11447,9272
1687,11619,9148
1639,11794,9020
1800,11402,9406
1751,11583,9275
1691,11752,9148
1636,11926,9017
1803,11538,9412
1749,11718,9278
1692,11884,9147
1637,12057,9013
1809,11675,9418
1759,11852,9280
1695,12018,9147
1637,12188,9009
1819,11812,9424
1764,11988,9283
1701,12151,9146
1648,12320,9006
1833,11948,9430
1765,12122,9285
1702,12285,9145
1652,12450,9002
1844,12086,9435
1778,12257,9288
1720,12417,9145
1658,12581,8998
1855,12222,9440
1786,12393,9290
1724,12550,9144
1669,12712,8995
1865,12360,9446
1796,12527,9292
1739,12684,9144
1680,12842,8991
1886,12497,9451
1805,12661,9294
1747,12816,9143
1693,12972,8988
1894,12634,9456
1816,12798,9296
1756,12948,9143
1711,13103,8985
1906,12771,9461
1833,12932,9298
1775,13082,9142
1717,13233,8982
1930,12909,9466
1852,13068,9300
1789,13214,9142
1733,13364,8979
1940,13046,9470
1876,13203,9302
1809,13347,9141
1669,13494,8976
1958,13185,9475
1885,13338,9304
1828,13480,9141
1761,13623,8973
1979,13322,9479
1906,13473,9306
1840,13612,9140
1784,13754,8970
1996,13459,9483
1916,13609,9307
1855,13745,9140
1803,13884,8967
2013,13597,9487
1936,13744,9309
1871,13878,9139
1814,14013,8965
2040,13736,9490
1961,13878,9310
1893,14010,9139
1836,14144,8963
2071,13874,9494
1993,14015,9312
1924,14142,9138
1852,14273,8960
2104,14013,9498
2023,14150,9313
1956,14276,9138
1879,14402,8958
2145,14150,9501
2058,14286,9315
1986,14407,9137
1905,14533,8956
2186,14288,9504
2091,14421,9316
2009,14540,9137
1923,14661,8953
2237,14426,9507
2137,14556,9317
2033,14673,9137
1937,14790,8952
2285,14566,9509
2167,14691,9318
2066,14805,9136
1973,14920,8950
2330,14704,9512
2207,14827,9319
2094,14937,9136
2008,15049,8948
2367,14843,9514
2251,14962,9320
2144,15070,9136
2039,15178,8946
2426,14981,9517
2291,15098,9321
2186,15202,9135
2078,15308,8945
2419,15119,9518
2343,15234,9322
2233,15334,9135
2126,15437,8944
2406,15258,9520
2401,15368,9322
2279,15467,9135
2162,15565,8942
2393,15398,9522
2403,15503,9323
2321,15599,9134
2216,15695,8941
2372,15536,9524
2388,15640,9323
2371,15731,9134
2257,15824,8940
2357,15676,9525
2375,15775,9324
2400,15864,9134
2307,15952,8939
2335,15814,9526
2366,15912,9324
2392,15996,9134
2358,16082,8939
2333,15953,9527
2345,16047,9325
2379,16128,9134
2401,16210,8938
2318,16091,9528
2336,16182,9325
2368,16261,9134
2399,16338,8937
2314,16231,9529
2335,16317,9325
2355,16393,9134
2397,16468,8937
2304,16370,9529
2327,16453,9325
2355,16524,9134
2392,16596,8937
2293,16508,9529
2326,16588,9325
2355,16658,9134
2390,16724,8936
2294,16648,9530
2326,16725,9325
2351,16789,9134
2388,16854,8936
2294,16787,9530
2317,16860,9325
2352,16922,9134
2390,16981,8936
2293,16926,9529
2323,16995,9325
2347,17054,9134
2386,17110,8937
2291,17066,9529
2318,17130,9325
2349,17186,9134
2386,17238,8937
2301,17204,9528
2318,17266,9325
2351,17317,9134
2389,17367,8938
1967,17343,9528
2326,17401,9324
2351,17450,9134
2392,17495,8938
1861,17483,9527
2327,17536,9324
2356,17582,9134
2401,17624,8939
1821,17622,9526
2315,17673,9324
2362,17713,9134
2403,17752,8940
1843,17762,9525
1926,17808,9323
2377,17846,9135
2408,17880,8941
1946,17900,9523
1852,17943,9322
2390,17977,9135
2423,18009,8942
2236,18039,9522
1972,18079,9322
2002,18109,9135
2434,18137,8943
2335,18178,9520
2372,18214,9321
2371,18242,9136
2440,18265,8944
2358,18317,9518
2277,18349,9320
2297,18373,9136
2452,18394,8946
2288,18456,9516
2383,18485,9319
2381,18505,9136
1962,18522,8948
2287,18595,9514
2325,18620,9318
2449,18638,9137
2160,18650,8949
2309,18735,9512
2341,18755,9317
2472,18769,9137
2194,18778,8951
2326,18873,9509
2351,18892,9317
2423,18901,9138
2518,18907,8953
2339,19011,9506
2374,19026,9315
2412,19032,9138
2537,19035,8956
2373,19151,9504
2402,19161,9314
2534,19165,9139
2513,19163,8958
2395,19290,9501
2519,19297,9313
2552,19296,9139
2565,19293,8960
2488,19428,9498
2542,19432,9312
2571,19429,9140
2601,19420,8963
2543,19568,9495
2548,19567,9311
2597,19561,9141
2623,19549,8965
2569,19706,9491
2572,19702,9309
2627,19692,9141
2657,19678,8968
2595,19844,9488
2627,19838,9308
2634,19823,9142
2686,19806,8971
2634,19982,9484
2665,19972,9307
2673,19956,9143
2711,19934,8974
2442,20122,9480
2696,20107,9305
2712,20088,9144
2524,20063,8977
2710,20260,9476
2708,20243,9304
2524,20219,9145
2542,20192,8981
2757,20399,9472
2502,20378,9302
2543,20352,9146
2577,20320,8984
2755,20537,9468
2811,20512,9300
2577,20483,9146
2590,20449,8988
2438,20675,9464
2632,20648,9299
2669,20615,9147
2635,20577,8991
2487,20813,9459
2601,20782,9297
2912,20748,9148
2659,20706,8995
2855,20951,9455
2529,20916,9295
2966,20879,9149
2918,20835,8999
3005,21089,9450
2747,21052,9294
2646,21010,9150
3055,20963,9003
2935,21228,9446
2981,21187,9292
2650,21143,9152
2944,21092,9007
3110,21365,9441
3033,21321,9290
3173,21274,9153
2715,21222,9011
3005,21502,9436
3178,21456,9288
3246,21406,9154
3238,21350,9015
2676,21640,9431
2580,21591,9286
3311,21538,9155
3320,21479,9020
1838,21778,9425
1832,21725,9284
3335,21670,9156
3340,21609,9024
1843,21915,9420
1824,21861,9282
1831,21802,9158
3262,21737,9029
1839,22052,9415
1813,21995,9280
1815,21934,9159
3258,21866,9034
1847,22190,9409
1805,22128,9278
1791,22066,9160
1802,21996,9039
1878,22327,9404
1790,22264,9276
1770,22197,9162
1776,22125,9044
1858,22464,9398
1767,22398,9274
1750,22330,9163
1748,22254,9049
1830,22602,9393
1728,22532,9272
1711,22462,9165
1714,22383,9054
1797,22738,9387
1713,22667,9270
2675,22593,9166
1667,22513,9059
1764,22874,9381
1778,22801,9268
2645,22724,9168
2801,22642,9064
1736,23012,9375
1738,22935,9266
1743,22857,9169
2733,22771,9070
2867,23148,9369
2872,23070,9264
1710,22989,9171
2990,22902,9075
2836,23284,9363
2824,23203,9262
2860,23120,9172
2968,23031,9081
2807,23421,9357
2801,23337,9259
2809,23253,9174
2874,23161,9086
2796,23557,9351
2796,23470,9257
2778,23385,9176
2784,23291,9092
2737,23692,9344
2820,23605,9255
2788,23516,9177
2764,23421,9098
2788,23828,9338
2697,23738,9253
2695,23649,9179
2763,23551,9104
2950,23965,9332
2827,23872,9251
2768,23781,9181
2736,23681,9110
3463,24100,9326
2956,24007,9248
2760,23912,9183
2809,23811,9116
3418,24237,9319
3536,24140,9246
2855,24045,9185
2826,23941,9122
3342,24372,9313
3479,24273,9244
3598,24177,9187
3731,24073,9128
3270,24507,9306
3389,24408,9242
3511,24308,9188
3650,24203,9135
3204,24643,9300
3311,24541,9240
3430,24440,9190
3544,24333,9141
3134,24778,9293
3243,24674,9237
3351,24573,9192
3462,24463,9147
3073,24912,9287
3168,24807,9235
3269,24705,9194
3380,24595,9154
3015,25048,9280
3098,24941,9233
3203,24838,9196
3297,24725,9160
2789,25182,9274
3038,25074,9231
3122,24970,9198
3222,24857,9167
2566,25316,9267
2656,25209,9229
3058,25102,9200
3143,24988,9173
2513,25451,9261
2550,25341,9226
2652,25235,9203
3015,25118,9180
2525,25584,9254
2515,25474,9224
2518,25366,9205
2669,25249,9186
2578,25719,9248
2528,25607,9222
2540,25498,9207
2501,25381,9193
2759,25852,9241
2576,25741,9220
2539,25632,9209
2598,25512,9200
2719,25987,9234
2767,25873,9218
2592,25763,9211
2535,25645,9207
2690,26121,9228
2694,26007,9216
2763,25895,9213
2623,25776,9213
2656,26255,9221
2693,26140,9214
2669,26028,9216
2751,25907,9220
2624,26388,9215
2656,26272,9212
2692,26159,9218
2679,26039,9227
2603,26521,9208
2626,26404,9209
2643,26292,9220
2671,26170,9234
2571,26654,9202
2593,26538,9208
2615,26424,9222
2627,26303,9241
2549,26787,9195
2568,26672,9206
2583,26558,9225
2583,26436,9248
2531,26920,9189
2540,26804,9204
2551,26690,9227
2559,26568,9255
2517,27054,9183
2524,26936,9202
2530,26823,9230
2527,26700,9262
2499,27186,9176
2504,27069,9200
2505,26955,9232
2502,26833,9269
2485,27319,9170
2480,27200,9198
2479,27087,9234
2476,26964,9275
2465,27450,9164
2458,27334,9196
2444,27219,9237
2446,27098,9282
2445,27582,9158
2437,27465,9194
2427,27353,9239
2410,27231,9289
2437,27715,9152
2413,27599,9192
2403,27486,9242
2394,27364,9296
2427,27848,9146
2400,27730,9191
2394,27619,9244
2367,27496,9303
2402,27980,9140
2393,27864,9189
2372,27751,9246
2350,27630,9310
2392,28111,9134
2377,27995,9187
2358,27883,9249
2333,27763,9317
2385,28242,9128
2366,28127,9186
2343,28015,9251
2311,27896,9324
2385,28375,9122
2355,28259,9184
2326,28149,9254
2299,28029,9331
2383,8262,9116
2345,28392,9183
2317,28283,9256
2277,28163,9337
2369,28638,9111
2337,28523,9181
2301,28415,9259
2267,28298,9344
2365,28769,9105
2330,28656,9180
2295,28547,9261
2257,28431,9351
2363,28899,9100
2328,28787,9178
2289,28681,9264
2249,28565,9358
2364,29029,9094
2320,28919,9177
2282,28812,9266
2238,28698,9364
2367,29161,9089
2326,29050,9175
2277,28946,9269
2230,28832,9371
2380,29291,9084
2320,29183,9174
2273,29079,9271
2226,28967,9378
2380,29423,9079
2323,29316,9173
2269,29213,9274
2219,29102,9384
2382,29553,9073
2326,29447,9172
2273,29345,9276
2212,29236,9391
2389,29684,9069
2334,29578,9171
2282,29479,9279
2214,29370,9397
2394,29814,9064
2332,29710,9170
2274,29612,9281
2210,29504,9404
2402,29944,9059
2333,29840,9168
2279,29744,9284
2209,29638,9410
2425,30073,9054
2340,29973,9168
2277,29877,9286
2207,29774,9416
2416,30202,9050
2345,30104,9167
2283,30011,9289
2212,29910,9423
2356,30334,9046
2359,30236,9166
2293,30145,9291
2212,30044,9429
2281,30464,9041
2354,30368,9165
2293,30278,9294
2226,30181,9435
2202,30592,9037
2297,30499,9164
2305,30411,9296
2230,30315,9441
2162,30723,9033
2212,30630,9163
2290,30544,9299
2232,30450,9447
2168,30851,9029
2186,30761,9163
2224,30678,9301
2238,30585,9452
2233,30981,9026
2243,30892,9162
2276,30811,9304
2247,30720,9458
2222,31111,9022
2356,31025,9162
2337,30945,9306
2263,30858,9464
2499,31239,9018
2395,31156,9161
2363,31079,9309
2270,30993,9470
2587,31369,9015
2490,31287,9161
2384,31212,9311
2291,31129,9475
2504,31498,9012
2452,31419,9161
2404,31345,9314
2305,31264,9480
2460,31624,9008
2346,31548,9160
2402,31478,9316
2319,31399,9486
2589,31754,9006
2364,31679,9160
2259,31611,9318
2323,31535,9491
2607,31882,9003
2390,31811,9160
2283,31747,9321
2192,31674,9496
2658,32013,9000
2416,31943,9160
2303,31880,9323
2196,31809,9501
2769,32141,8997
2473,32075,9160
2329,32013,9325
2215,31946,9506
2772,32269,8995
2661,32205,9160
2346,32148,9328
2234,32082,9511
2742,32398,8993
2701,32334,9160
2565,32279,9330
2260,32218,9515
2711,32525,8991
2733,32466,9160
2598,32413,9332
2429,32354,9520
2689,32652,8989
2740,32597,9160
2633,32547,9335
2505,32490,9524
2662,32782,8987
2716,32729,9161
2669,32682,9337
2533,32630,9529
2637,32911,8985
2688,32860,9161
2710,32815,9339
2565,32765,9533
2623,33040,8984
2795,32991,9162
2743,32950,9341
2592,32902,9537
3111,33167,8982
2846,33122,9162
2768,33083,9343
2639,33040,9541
2667,33293,8981
2702,33252,9162
2764,33217,9346
2682,33175,9545
2641,33422,8980
2687,33382,9163
2736,33350,9348
2722,33311,9548
1890,33549,8979
2665,33514,9164
2720,33483,9350
2084,33451,9552
1911,33678,8978
1827,33646,9165
1817,33618,9352
1777,33587,9556
1944,33806,8978
1860,33776,9165
1781,33753,9354
1479,33724,9559
1990,33934,8977
1512,33908,9166
1474,33887,9356
0,33862,9562
1458,34061,8977
0,34038,9167
0,34020,9358
0,33999,9565
0,34188,8977
0,34169,9168
0,34154,9360
0,34136,9568
0,34316,8977
0,34299,9169
0,34289,9362
0,34273,9571
0,34444,8977
0,34431,9170
0,34423,9364
0,34411,9574
0,34572,8978
0,34561,9172
0,34557,9365
0,34550,9576
0,34699,8978
0,34693,9173
0,34691,9367
1628,34687,9579
0,34826,8979
0,34823,9174
0,34826,9369
0,34824,9581
2548,34953,8980
1595,34953,9176
0,34959,9371
1638,34961,9583
2540,35082,8981
0,35084,9177
0,35093,9372
1643,35099,9585
2537,35208,8982
1604,35215,9179
1622,35227,9374
1632,35238,9587
2537,35337,8983
2561,35347,9180
0,35362,9376
1617,35376,9588
2535,35465,8985
2704,35478,9182
0,35497,9377
2771,35512,9590
2673,35592,8986
2691,35608,9184
2746,35631,9379
2790,35651,9591
2664,35719,8988
2706,35740,9185
2753,35764,9381
2796,35789,9593
2715,35846,8990
2695,35870,9187
2765,35899,9382
2808,35926,9594
2682,35975,8992
2689,1,9189
2774,33,9383
2820,63,9594
2689,102,8994
2761,133,9191
2789,169,9385
2829,202,9595
2757,230,8997
2754,264,9193
2791,302,9386
2859,341,9596
3006,357,9000
2798,395,9195
2790,436,9388
2874,478,9596
3027,486,9002
2935,526,9197
2823,571,9389
2894,616,9597
3055,613,9005
3075,656,9199
2862,705,9390
2963,753,9597
3076,740,9008
3276,788,9202
3054,839,9391
2936,892,9597
3252,867,9011
3305,919,9204
3027,974,9393
2969,1029,9597
3272,995,9015
3282,1051,9206
3114,1110,9394
3059,1168,9597
3277,1124,9018
3365,1181,9209
3229,1244,9395
3158,1307,9596
3327,1251,9022
3399,1313,9211
3470,1377,9396
3324,1444,9596
3362,1379,9026
3429,1444,9214
3490,1513,9397
3217,1581,9595
3399,1506,9030
3470,1575,9216
3550,1647,9398
3536,1719,9594
3426,1635,9034
3507,1705,9219
3574,1781,9399
3521,1858,9593
3470,1762,9038
3545,1837,9221
3496,1914,9399
3567,1996,9592
3517,1891,9042
3531,1970,9224
3531,2050,9400
3568,2133,9591
3545,2020,9047
3482,2101,9227
3578,2185,9401
3493,2271,9590
3484,2148,9052
3536,2232,9230
3541,2319,9402
3416,2410,9588
3494,2275,9056
3574,2362,9232
3469,2453,9402
3558,2545,9586
3552,2403,9061
3506,2494,9235
3433,2587,9403
3614,2684,9585
3553,2531,9066
3428,2625,9238
3570,2722,9404
3675,2821,9583
3479,2660,9071
3508,2758,9241
3637,2857,9404
3752,2960,9581
3408,2790,9077
3590,2890,9244
3704,2991,9405
3835,3098,9578
3561,2918,9082
3655,3021,9247
3782,3127,9405
3936,3235,9576
3616,3047,9088
3726,3152,9250
3870,3261,9406
4027,3372,9574
3683,3175,9093
3818,3283,9253
3965,3395,9406
4122,3510,9571
3765,3304,9099
3901,3416,9256
4061,3529,9406
4228,3647,9568
3851,3432,9105
4006,3547,9259
4171,3664,9407
4904,3784,9565
3943,3562,9111
4102,3680,9263
4287,3798,9407
5044,3922,9563
4065,3690,9117
4211,3811,9266
4961,3933,9407
5195,4059,9559
4118,3820,9123
4843,3943,9269
5102,4067,9407
5352,4195,9556
4267,3949,9130
5027,4075,9272
5260,4201,9407
5526,4334,9553
4955,4079,9136
5165,4207,9276
5429,4336,9407
5725,4470,9549
5038,4208,9143
5326,4338,9279
5627,4470,9407
5944,4608,9546
5241,4337,9149
5517,4471,9282
5821,4604,9407
6169,4744,9542
5427,4467,9156
5711,4602,9286
6038,4739,9407
6425,4881,9538
5615,4597,9163
5926,4736,9289
6289,4873,9407
6731,5018,9534
5817,4726,9169
6163,4867,9292
6550,5009,9407
7043,5155,9530
6061,4855,9176
6409,4999,9296
6875,5143,9407
7363,5291,9526
0,4986,9184
6757,5131,9299
7201,5276,9407
7751,5428,9522
0,5116,9191
2618,5264,9303
0,5410,9406
8219,5564,9518
2643,5247,9198
0,5396,9306
0,5546,9406
2537,5700,9513
2653,5377,9205
0,5528,9309
2582,5679,9406
2538,5837,9509
2630,5507,9212
2593,5661,9313
2568,5813,9405
2536,5973,9504
2615,5638,9220
2584,5793,9316
2558,5948,9405
2534,6109,9500
2604,5768,9227
2573,5925,9320
2549,6082,9404
2525,6244,9495
2589,5899,9235
2567,6059,9323
2545,6216,9404
2515,6381,9490
2583,6029,9242
2560,6191,9327
2541,6351,9403
2519,6518,9485
2572,6161,9250
2554,6325,9330
2533,6485,9403
2513,6653,9480
2564,6292,9257
2544,6457,9334
2539,6620,9402
2513,6789,9475
2559,6424,9265
2545,6589,9337
2530,6754,9401
2511,6925,9470
2552,6555,9273
2539,6723,9341
2530,6887,9400
2517,7060,9465
2552,6686,9281
2540,6856,9344
2533,7023,9400
2520,7195,9459
2545,6818,9289
2526,6988,9348
2506,7156,9399
2489,7332,9454
2504,6950,9296
2464,7122,9351
2428,7290,9398
2398,7466,9449
2445,7083,9304
2398,7255,9355
2369,7425,9397
2333,7601,9443
2383,7214,9312
2337,7387,9358
2311,7558,9396
2282,7737,9438
2325,7346,9320
2289,7521,9362
2266,7692,9395
2239,7871,9432
2274,7479,9328
2245,7656,9365
2225,7827,9394
2197,8007,9426
2235,7611,9336
2205,7788,9368
2182,7961,9393
2162,8141,9421
2204,7745,9344
2170,7921,9372
2152,8095,9392
2135,8276,9415
2172,7877,9352
2145,8056,9375
2131,8229,9391
2102,8411,9409
2145,8009,9359
2128,8187,9378
2106,8362,9390
2061,8545,9404
2123,8142,9367
2100,8321,9382
2068,8496,9389
2036,8679,9398
2113,8274,9375
2075,8455,9385
2041,8630,9388
2009,8812,9392
2082,8409,9383
2046,8588,9388
2007,8764,9387
1988,8947,9386
2057,8541,9391
2018,8722,9392
1996,8897,9386
1956,9081,9380
2033,8676,9399
2006,8856,9395
1971,9032,9384
1924,9215,9374
2015,8809,9407
1981,8989,9398
1936,9165,9383
1899,9349,9368
2004,8942,9414
1954,9124,9401
1914,9299,9382
1874,9482,9362
1980,9077,9422
1935,9257,9404
1894,9433,9380
1851,9616,9356
1961,9210,9430
1916,9392,9407
1872,9568,9379
1828,9750,9350
1943,9345,9437
1899,9527,9410
1858,9701,9378
1815,9884,9345
1921,9479,9445
1880,9660,9413
1844,9835,9376
1804,10017,9339
1911,9615,9453
1861,9794,9416
1826,9969,9375
1797,10150,9333
1897,9749,9460
1856,9929,9419
1820,10102,9374
1794,10284,9327
1887,9883,9468
1847,10063,9422
1811,10237,9372
1778,10416,9321
1885,10019,9475
1845,10197,9425
1803,10370,9371
1775,10549,9315
1880,10153,9482
1834,10332,9428
1804,10503,9369
1775,10682,9309
1884,10287,9490
1838,10466,9431
1803,10638,9368
1768,10814,9303
1876,10424,9497
1837,10600,9433
1798,10770,9366
1758,10947,9297
1884,10558,9504
1830,10735,9436
1786,10903,9365
1749,11080,9291
1873,10694,9511
1822,10869,9438
1783,11038,9363
1743,11212,9285
1873,10830,9518
1819,11003,9441
1777,11171,9362
1739,11345,9280
1866,10965,9525
1819,11139,9444
1781,11304,9360
1743,11476,9274
