depth,phi,theta
2464,4093,6558
2745,3397,6327
2612,3688,6408
2514,3958,6482
2417,4226,6557
2682,3526,6336
2564,7058,6414
2468,4088,6483
2383,4357,6556
2635,3654,6344
2517,3947,6419
2427,4219,6486
2333,4490,6555
2578,3783,6353
2471,4078,6425
2387,4350,6488
2300,4622,6554
2534,3913,6362
2431,4208,6431
2340,4482,6491
2275,4754,6553
2487,4043,6372
2389,4340,6437
2311,4613,6493
2346,4887,6552
2444,4174,6381
2348,4470,6443
2284,4745,6496
2530,5019,6551
2407,4304,6391
2309,4602,6449
2347,4876,6498
2618,5151,6550
2352,4434,6400
2284,4731,6454
2523,5007,6500
2678,5282,6548
2326,4565,6409
2315,4862,6459
2610,5138,6502
2656,5414,6547
2287,4695,6418
2505,4994,6465
2678,5268,6504
2929,5545,6545
2307,4827,6427
2590,5125,6471
2661,5400,6507
3049,5677,6544
2497,4960,6437
2674,5257,6477
2914,5532,6510
3179,5807,6542
2575,5091,6446
2658,5389,6483
3032,5663,6511
3279,5939,6541
2672,5223,6456
2749,5520,6489
3165,5793,6513
22240,6069,6539
2672,5355,6465
3017,5651,6494
3267,5925,6516
2073,6198,6537
2652,5486,6474
3150,5781,6499
22256,6054,6518
1900,6328,6536
2998,5619,6483
3253,5914,6505
2069,6185,6519
2031,6459,6534
3117,5751,6492
22281,6045,6511
2073,6317,6522
14539,6589,6532
3252,5885,6502
2070,6177,6516
2063,6447,6524
14401,6719,6530
22273,6017,6511
2039,6309,6522
14541,6578,6526
2000,6849,6529
2110,6150,6520
2009,6441,6528
14398,6709,6528
18129,6978,6527
20637,6285,6530
14528,6573,6533
1987,6839,6529
15213,7108,6525
2068,6418,6539
14427,6705,6539
1958,6970,6531
14805,7238,6524
1998,6552,6548
1944,6837,6544
15281,7101,6534
1888,7366,6522
14397,6687,6557
1947,6970,6550
15042,7231,6535
14680,7496,6520
14377,6821,6566
18164,7102,6555
14716,7361,6537
1960,7625,6518
1970,6956,6576
1925,7234,6560
1945,7493,6539
1986,7753,6516
18115,7090,6585
15049,7368,6566
13259,7623,6541
0,7882,6515
1967,7225,6593
14651,7500,6571
1985,7754,6543
1925,8010,6513
18012,7360,6603
13357,7632,6576
1965,7884,6545
14541,8138,6511
1926,7495,6612
1969,7766,6582
11912,8014,6547
11671,8267,6509
14321,7630,6620
11929,7898,6587
14581,8145,6549
11591,8395,6507
1978,7767,6629
14532,8031,6592
1968,8275,6550
10265,8523,6506
1909,7902,6638
14525,8164,6598
11687,8405,6552
11628,8650,6504
14517,8038,6647
14534,8297,6603
11592,8535,6554
11656,8777,6502
14518,8174,6656
14559,8429,6608
1971,8665,6556
11689,8905,6500
14518,8310,6664
11742,8563,6613
10293,8795,6558
11729,9032,6499
14544,8446,6672
11587,8696,6618
11717,8926,6560
11734,9159,6497
14559,8583,6681
11593,8829,6623
11760,9056,6561
9530,9287,6495
14607,8720,6689
0,8963,6628
1976,9185,6563
9316,9413,6494
11669,8856,6697
11671,9096,6633
9634,9316,6565
8601,9539,6492
11615,8994,6705
10407,9229,6638
8531,9445,6567
8938,9667,6491
1983,9131,6713
8686,9363,6642
11206,9575,6568
8947,9793,6489
1926,9267,6721
8549,9496,6647
9087,9705,6570
9003,9919,6487
9049,9405,6729
11594,9629,6651
8981,9835,6572
9039,10045,6486
11829,9543,6737
11323,9763,6656
9012,9964,6573
7687,10171,6485
11881,9680,6744
9209,9896,6661
9072,10095,6575
9232,10296,6483
11882,9818,6752
9003,10030,6665
9139,10224,6577
9274,10423,6482
11460,9956,6759
9069,10164,6670
7733,10353,6578
2178,10548,6480
0,10093,6766
9148,10297,6674
9299,10484,6580
2139,10673,6479
9138,10232,6774
9231,10431,6679
0,10613,6582
2144,10799,6478
9163,10370,6781
7825,10565,6683
2206,10742,6583
2163,10924,6477
9252,10509,6788
9406,10698,6687
2161,10872,6585
2186,11049,6476
9346,10647,6795
2216,10832,6691
2173,11002,6587
2215,11175,6475
7950,10785,6802
2210,10966,6696
2203,11131,6588
2243,11299,6474
2197,10924,6809
2195,11100,6700
2228,11261,6590
2273,11424,6473
2258,11062,6815
2208,11233,6704
2255,11390,6592
2305,11549,6473
2265,11200,6821
2238,11368,6708
2290,11519,6593
2338,11673,6472
2235,11340,6828
2272,11502,6712
2319,11649,6595
2383,11798,6471
2261,11478,6834
2306,11635,6716
2353,11778,6597
2417,11923,6471
2293,11617,6840
2340,11770,6720
2402,11907,6599
2454,12047,6470
2329,11755,6846
2388,11904,6724
2445,12037,6601
2495,12171,6470
2375,11895,6853
2428,12037,6728
2485,12165,6603
2545,12295,6470
2418,12033,6858
2475,12172,6731
2519,12294,6604
2581,12419,6469
2468,12172,6863
2518,12306,6735
2579,12424,6606
2632,12543,6469
2512,12312,6869
2556,12439,6738
2620,12553,6608
2680,12667,6469
2561,12451,6874
2622,12574,6742
2678,12682,6610
2734,12791,6469
2619,12590,6879
2675,12708,6745
2736,12811,6611
2799,12914,6469
2686,12730,6885
2734,12841,6748
2796,12940,6613
2855,13039,6469
2745,12868,6890
2794,12976,6752
2867,13069,6615
2914,13162,6469
2818,13007,6894
2867,13110,6755
2937,13198,6617
2987,13285,6470
2899,13147,6899
2938,13244,6758
3007,13327,6619
3067,13409,6470
2970,13286,6903
3024,13378,6762
3084,13456,6621
3132,13532,6471
3051,13425,6907
3101,13512,6765
3168,13585,6623
3231,13656,6471
3145,13565,6912
3194,13646,6768
3260,13714,6625
3324,13780,6473
3245,13704,6916
3298,13781,6770
3351,13842,6627
3418,13903,6473
3356,13843,6920
3417,13914,6773
3474,13972,6629
3517,14026,6474
3468,13983,6924
3523,14048,6776
3577,14100,6631
3632,14149,6475
3595,14122,6928
3654,14183,6779
3707,14229,6632
3739,14272,6476
3737,14261,6931
3771,14316,6782
3834,14358,6635
3878,14395,6477
3892,14401,6934
3931,14451,6785
3977,14487,6637
4014,14519,6479
3961,14540,6938
4049,14585,6787
4130,14615,6639
4186,14642,6481
3926,14680,6941
3998,14718,6789
4101,14744,6641
4204,14765,6482
3876,14819,6944
3960,14852,6792
4068,14873,6643
4161,14887,6484
3847,14957,6947
3923,14986,6794
4015,15001,6645
4119,15011,6486
3821,15096,6949
3908,15120,6796
3984,15131,6647
4088,15134,6488
3779,15236,6952
3857,15253,6799
3959,15259,6649
4060,15258,6490
3763,15375,6955
3838,15388,6801
3936,15387,6651
4026,15380,6492
3732,15514,6957
3818,15521,6803
3912,15517,6654
4013,15503,6494
3715,15653,6959
3788,15655,6805
3896,15645,6656
3985,15626,6496
3692,15791,6961
3775,15789,6808
3868,15773,6658
3969,15750,6499
3672,15930,6963
3755,15923,6810
3849,15902,6660
3946,15873,6501
3676,16069,6965
3749,16056,6811
3824,16031,6663
3929,15996,6504
3650,16208,6966
3746,16190,6813
3831,16159,6665
3926,16119,6507
3646,16347,6968
3720,16323,6815
3816,16289,6667
3915,16242,6510
3632,16485,6969
3717,16458,6817
3799,16417,6670
3908,16366,6513
3635,16623,6970
3707,16591,6819
3798,16545,6672
3884,16489,6516
3636,16761,6971
3700,16724,6820
3788,16675,6675
3885,16612,6520
3635,16900,6973
3707,16857,6822
3791,16803,6677
3878,16735,6523
3624,17038,6973
3709,16991,6824
3799,16932,6680
3880,16859,6526
3646,17177,6974
3713,17124,6825
3794,17061,6682
3880,16982,6530
3651,17315,6975
3721,17258,6827
3804,17189,6685
3884,17107,6534
3668,17452,6975
3728,17391,6828
3802,17318,6688
3895,17230,6538
3686,17590,6975
3745,17524,6830
3830,17447,6690
3911,17353,6541
3700,17728,6976
3757,17657,6831
3849,17575,6693
3910,17478,6546
3728,17865,6976
3785,17791,6832
3855,17704,6696
3930,17601,6550
3742,18003,6976
3799,17923,6834
3867,17833,6698
3943,17726,6555
3769,18140,6976
3826,18057,6835
3887,17961,6701
3963,17849,6559
3792,18277,6975
3836,18189,6836
3906,18090,6704
3969,17973,6563
3830,18415,6975
3868,18322,6837
3929,18219,6707
3994,18097,6568
3865,18552,6975
3904,18454,6838
3965,18347,6709
4023,18221,6573
3901,18688,6974
3942,18588,6840
3990,18475,6712
4045,18345,6577
3946,18825,6973
3982,18720,6841
4018,18605,6715
4008,18469,6582
3988,18962,6972
4020,18854,6842
4043,18733,6718
1882,18595,6587
4036,19098,6971
4068,18986,6843
4074,18863,6721
1873,18719,6592
4096,19236,6971
4101,19118,6844
4151,18991,6724
1875,18843,6597
4150,19371,6970
3306,19250,6844
1903,19120,6727
1877,18969,6603
4199,19507,6968
4234,19383,6845
1902,19248,6730
1865,19093,6608
4279,19644,6967
1933,19515,6846
1900,19378,6733
1864,19219,6614
1973,19779,6966
1926,19648,6847
1896,19507,6737
1864,19344,6619
1962,19916,6965
1924,19780,6848
1894,19636,6740
1856,19470,6625
1960,20051,6963
1918,19913,6849
1890,19764,6743
1858,19595,6631
1960,20186,6961
1918,20044,6850
1893,19893,6746
1858,19720,6637
1956,20321,6959
1919,20176,6850
1893,20022,6749
1865,19845,6642
1956,20457,6958
1921,20308,6851
1895,20151,6752
1864,19971,6648
1964,20591,6955
1927,20440,6852
1898,20281,6756
1866,20097,6655
1970,20727,6954
1936,20573,6853
1891,20409,6759
0,20224,6662
1948,20861,6952
0,20704,6853
0,20538,6762
0,20350,6667
2042,20996,6950
0,20835,6854
0,20668,6766
0,20476,6674
2266,21130,6947
4978,20967,6854
4897,20797,6770
4803,20602,6680
3967,21264,6945
4989,21098,6854
4907,20926,6772
4837,20729,6687
5114,21397,6943
4999,21230,6855
4923,21054,6776
4837,20857,6694
5107,21532,6940
3908,21362,6856
4936,21184,6780
4857,20983,6700
5132,21665,6938
3888,21493,6857
4957,21314,6784
4882,21110,6707
5147,21799,6935
5057,21624,6857
3872,21443,6787
4892,21238,6714
5159,21932,6933
5075,21756,6858
4995,21572,6790
4912,21364,6720
5186,22064,6930
5094,21886,6858
5004,21701,6794
3838,21492,6728
5198,22197,6927
5109,22017,6859
5012,21831,6798
3842,21619,6735
5223,22330,6925
5133,22148,6859
5062,21961,6802
4963,21748,6742
5229,22464,6923
5157,22279,6860
5088,22090,6805
4996,21875,6749
5163,22596,6920
5173,22411,6861
5102,22219,6809
5031,22004,6756
5057,22727,6917
5186,22541,6861
5142,22350,6813
5045,22132,6763
4991,22860,6914
5121,22671,6861
5160,22478,6817
5084,22260,6771
4899,22991,6911
5037,22801,6862
5170,22608,6820
5104,22389,6778
4498,23123,6908
4955,22933,6862
5105,22737,6824
5150,22518,6785
4527,23255,6906
4488,23064,6863
5018,22868,6828
5158,22648,6793
4561,23386,6902
4480,23194,6863
4898,22997,6832
5093,22777,6801
4603,23518,6900
4517,23324,6864
4447,23127,6836
5009,22906,6808
4620,23648,6897
4547,23454,6865
4482,23257,6840
4434,23035,6815
4642,23778,6894
4595,23583,6865
4524,23386,6844
4466,23165,6823
4688,23909,6891
4631,23714,6866
4554,23516,6848
4491,23294,6831
4744,24039,6888
4634,23843,6866
4611,23646,6852
4532,23425,6839
4783,24170,6885
4705,23974,6867
4624,23777,6856
4581,23555,6846
4823,24300,6882
4740,24104,6867
4661,23907,6860
4623,23686,6854
5791,24429,6879
4782,24234,6868
4726,24036,6864
4655,23816,6862
5765,24560,6876
5789,24363,6869
4775,24166,6868
4715,23946,6869
5701,24689,6873
5769,24493,6869
0,24297,6872
4769,24077,6877
5680,24818,6871
5728,24622,6870
5774,24427,6876
4801,24208,6885
5670,24946,6867
5686,24752,6871
5743,24558,6881
5810,24340,6893
5622,25076,6865
5653,24882,6872
5697,24688,6885
5718,24471,6901
5617,25204,6862
5638,25011,6872
5654,24819,6889
5710,24602,6908
5611,25333,6859
5601,25140,6873
5640,24949,6893
5658,24735,6916
5585,25461,6856
5573,25269,6874
5594,25079,6897
5625,24866,6924
5571,25589,6854
5560,25399,6874
5571,25209,6902
5610,24998,6931
5551,25718,6851
5554,25527,6875
5554,25340,6906
5570,25131,6940
5547,25846,6849
5545,25657,6877
5530,25471,6910
5529,25263,6947
5551,25974,6846
5527,25787,6878
5518,25601,6915
5521,25396,6955
5555,26101,6843
5524,25915,6878
5518,25731,6919
5503,25528,6963
5568,26229,6841
5516,26044,6879
5499,25862,6923
5481,25661,6971
5568,26354,6838
5519,26172,6880
5486,25993,6927
5467,25793,6978
5576,26482,6836
5528,26300,6881
5482,26124,6932
5451,25927,6986
5562,26608,6833
5536,26431,6883
4318,26255,6936
4269,26061,6994
5599,26736,6832
4324,26559,6884
4278,26386,6941
4242,26194,7002
4393,26863,6830
4318,26687,6885
4286,26517,6945
4244,26327,7009
4391,26989,6828
4326,26816,6886
4286,26648,6949
4246,26462,7017
4299,27115,6825
4350,26943,6887
4310,26778,6953
4280,26595,7024
4415,27240,6823
4318,27072,6888
4340,26909,6958
4315,26729,7032
4454,27366,6821
4410,27200,6890
4386,27041,6962
4357,26864,7040
4497,27493,6820
4448,27329,6891
4427,27173,6967
4533,26998,7047
4525,27618,6818
4492,27458,6893
4511,27303,6971
5516,27133,7055
4580,27743,6816
4552,27586,6895
5634,27435,6976
5545,27267,7062
4629,27869,6815
4637,27714,6896
5649,27565,6979
5581,27401,7069
4697,27993,6813
5800,27841,6897
5710,27697,6984
5593,27536,7076
4709,28118,6811
5841,27969,6899
5733,27828,6988
5623,27672,7084
4704,28243,6810
0,28098,6900
5774,27960,6993
5670,27808,7091
6094,28368,6809
4814,28226,6902
5825,28091,6997
5713,27942,7098
6131,28492,6808
6013,28354,6904
5888,28223,7002
5757,28077,7105
6200,28617,6808
6066,28481,6906
5945,28354,7006
5822,28214,7112
6270,28741,6807
6145,28609,6908
6000,28486,7010
5870,28349,7119
6336,28865,6805
6213,28737,6910
6065,28617,7015
5903,28484,7126
6445,28990,6805
6303,28865,6912
6128,28749,7019
6014,28620,7132
6515,29114,6805
6347,28993,6914
6218,28881,7024
6052,28756,7140
6615,29238,6804
6419,29122,6916
6273,29013,7028
6133,28893,7147
6718,29361,6804
6529,29249,6918
6362,29145,7033
6211,29029,7153
6827,29486,6804
6613,29376,6920
6461,29277,7037
6328,29166,7160
6935,29609,6804
6755,29505,6923
6557,29408,7041
6380,29302,7167
7063,29732,6804
6865,29632,6925
5065,29541,7046
6496,29438,7173
7170,29856,6804
6954,29759,6927
6780,29672,7050
6588,29576,7180
7315,29979,6804
7097,29887,6930
6892,29805,7055
6745,29712,7186
7466,30102,6805
7239,30014,6932
7037,29937,7059
6863,29849,7192
7574,30225,6805
7388,30143,6935
7181,30068,7063
6979,29986,7198
7534,30348,6806
7523,30270,6937
7336,30200,7067
6838,30122,7204
7689,30471,6806
7464,30397,6940
7473,30333,7072
6928,30259,7210
8014,30594,6807
7614,30525,6943
7422,30464,7075
7433,30397,7216
8354,30716,6808
8001,30652,6945
7598,30597,7080
7414,30534,7221
8571,30840,6810
8300,30780,6949
8048,30729,7084
7600,30672,7227
8824,30962,6811
8551,30908,6951
8309,30862,7089
8079,30808,7233
9040,31085,6812
8781,31035,6954
8550,30994,7093
8311,30945,7238
8964,31207,6814
9072,31163,6957
8808,31126,7097
8555,31084,7244
8712,31329,6816
9336,31290,6960
9091,31258,7101
8856,31221,7249
9948,31453,6818
0,31417,6963
9402,31391,7105
9165,31359,7255
10299,31574,6819
9984,31545,6966
9726,31523,7109
9473,31496,7260
10675,31698,6822
10382,31672,6969
10122,31656,7114
9762,31633,7265
11052,31820,6824
10797,31800,6973
10511,31788,7118
10202,31772,7270
11529,31941,6826
11251,31927,6976
10988,31921,7122
10681,31909,7274
12057,32064,6829
11716,32054,6979
11003,32053,7126
11158,32048,7280
12544,32186,6831
12293,32183,6983
11487,32185,7130
11718,32185,7284
13184,32309,6835
12888,32310,6987
12565,32319,7134
12257,32322,7289
13485,32431,6838
13465,32438,6991
13288,32451,7138
12963,32461,7293
13579,32553,6841
13528,32565,6994
13484,32583,7142
13366,32599,7297
13458,32676,6844
13416,32692,6997
13384,32716,7146
13385,32736,7301
13385,32798,6847
13326,32821,7001
13288,32850,7150
13279,32875,7306
13261,32921,6851
13248,32948,7005
13183,32982,7154
13182,33013,7310
13205,33043,6854
13155,33076,7009
13115,33114,7158
13111,33151,7314
13136,33165,6858
13052,33202,7012
13029,33247,7162
13026,33288,7317
13055,33287,6862
12989,33331,7017
12959,33379,7165
12954,33426,7321
12982,33410,6866
12913,33458,7021
12897,33512,7169
12892,33563,7324
12886,33532,6870
12869,33587,7025
12857,33645,7173
12830,33702,7328
12862,33655,6875
12819,33714,7029
12800,33778,7177
12785,33841,7332
12809,33777,6879
12770,33842,7033
12747,33911,7180
12745,33978,7335
12762,33901,6884
12721,33970,7037
12725,34043,7184
12712,34116,7338
12726,34022,6888
12698,34097,7042
12696,34175,7187
12674,34253,7341
12706,34145,6894
12672,34225,7046
12663,34309,7191
12661,34391,7344
12681,34267,6898
12661,34354,7050
12654,34441,7195
12651,34529,7347
12663,34390,6903
12642,34482,7055
12643,34575,7199
12639,34668,7350
12656,34514,6910
12638,34610,7060
12623,34708,7203
12640,34805,7352
12645,34637,6915
12632,34738,7064
12623,34841,7206
12645,34944,7355
12648,34760,6920
12643,34865,7069
12642,34973,7209
12663,35080,7357
12638,34882,6926
12645,34993,7073
12650,35106,7213
10938,35219,7359
12649,35005,6931
12649,35122,7078
12681,35238,7216
7915,35356,7362
12661,35128,6937
12672,35250,7082
12703,35372,7220
8722,35494,7364
12686,35253,6944
12688,35379,7087
12733,35506,7223
11032,35631,7366
12703,35376,6950
12719,35508,7093
12635,35638,7227
10920,35770,7368
12714,35499,6956
12563,35636,7097
0,35772,7230
0,35905,7369
12406,35623,6962
0,35763,7101
12562,35903,7233
7286,43,7371
12778,35746,6969
12562,35892,7107
11192,36,7236
0,181,7372
12555,35869,6975
12651,21,7112
7977,169,7240
8175,318,7374
9149,35994,6982
7983,149,7116
11279,303,7243
8103,456,7375
12658,119,6989
7789,278,7121
11393,436,7246
6543,593,7377
7787,243,6996
0,408,7127
6548,568,7249
13416,730,7378
13134,368,7004
0,535,7131
0,701,7252
13521,866,7378
13214,491,7010
13404,665,7137
11653,833,7255
5281,1003,7380
13308,616,7017
0,793,7142
13598,967,7258
0,1140,7380
13395,741,7025
0,922,7147
5059,1099,7261
0,1277,7381
13530,867,7033
0,1053,7153
13923,1233,7264
4495,1415,7382
13610,991,7040
4911,1182,7158
13998,1366,7268
4373,1551,7383
13736,1117,7048
4673,1311,7163
14152,1499,7271
4170,1688,7383
13884,1241,7055
14101,1440,7168
14300,1630,7273
0,1823,7383
13934,1367,7063
4290,1569,7173
4046,1763,7276
3823,1959,7384
14042,1493,7071
4077,1698,7179
3884,1896,7279
3659,2096,7384
4239,1618,7079
3979,1828,7184
3731,2028,7281
15148,2233,7384
4029,1745,7087
3791,1958,7190
3613,2162,7284
15283,2368,7384
0,1872,7096
3702,2088,7195
3490,2295,7288
3320,2504,7384
0,1998,7104
3590,2218,7201
15474,2427,7290
3200,2638,7384
3648,2123,7112
3438,2345,7205
15700,2559,7292
3095,2774,7383
3540,2249,7120
15590,2476,7211
3153,2691,7295
3029,2910,7383
3424,2377,7128
3225,2605,7216
3069,2825,7298
2874,3045,7383
3314,2503,7137
3137,2736,7222
2956,2958,7300
2804,3182,7383
3213,2631,7146
3050,2867,7228
2850,3090,7303
2739,3317,7382
3129,2758,7154
2884,2997,7233
2784,3224,7305
2674,3452,7381
3051,2884,7162
2831,3126,7238
2717,3355,7308
2613,3585,7380
2878,3013,7171
2768,3256,7244
2662,3487,7310
2557,3721,7380
2814,3140,7179
2700,3387,7249
2596,3619,7312
2507,3855,7379
2755,3268,7188
2645,3517,7255
2549,3753,7315
2458,3991,7379
2697,3398,7198
2587,3649,7261
2493,3886,7317
2414,4126,7378
2636,3526,7206
2533,3780,7267
2448,4018,7320
2372,4260,7377
2580,3656,7216
2488,3910,7272
2408,4151,7322
2323,4392,7375
2534,3783,7224
2442,4039,7277
2354,4282,7324
2284,4526,7374
2485,3912,7233
2397,4171,7283
